구,동,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도
강북구,미아동,에스케이북한산시티,84.71,202205,24,76000,10,2004
강북구,미아동,삼성래미안트리베라2단지,113.89,202205,26,90000,24,2010
강북구,수유동,수유벽산1차,122.58,202205,28,88000,6,1993
강북구,우이동,북한산굿모닝,77.71,202206,1,42700,5,2003
강북구,미아동,에스케이북한산시티,84.86,202206,2,83000,20,2004
강북구,수유동,수유벽산1차,122.58,202206,13,89500,11,1993
강북구,미아동,꿈의숲해링턴플레이스,84.36,202206,18,100000,5,2019
강북구,미아동,삼성래미안트리베라2단지,59.33,202206,22,82000,5,2010
강북구,수유동,극동,84.99,202206,28,55000,7,1992
강북구,미아동,벽산라이브파크,60,202207,7,64000,12,2004
강북구,수유동,수유역하이씨티,12.33,202207,15,10500,5,2014
강북구,수유동,수유역하이씨티,12.19,202207,18,10700,5,2014
강북구,번동,현대(148-494),59.97,202207,21,51000,13,1997
강북구,미아동,에스케이북한산시티,59.98,202207,24,63000,25,2004
강북구,미아동,에스케이북한산시티,84.76,202207,26,71000,17,2004
강북구,수유동,수유프리미어엠,18.28,202207,31,11000,3,2016
강북구,미아동,푸르지오시티,18.6479,202208,4,13200,9,2014
강북구,미아동,푸르지오시티,18.6479,202208,4,13300,7,2014
강북구,수유동,칸타빌수유팰리스,20.665,202208,6,20800,3,2022
강북구,번동,번동솔그린,84.6,202208,8,66000,8,1999
강북구,미아동,에스케이북한산시티,59.98,202208,18,62000,15,2004
강북구,미아동,푸르지오시티,18.6479,202208,19,13400,5,2014
강북구,수유동,삼성타운,84.97,202208,26,45500,2,2008
강북구,미아동,삼성래미안트리베라2단지,58.99,202208,29,72000,4,2010
강북구,수유동,래미안수유,59.88,202209,1,50000,15,2001
강북구,미아동,미아1차래미안,59.9,202209,16,68000,7,2006
강북구,미아동,꿈의숲롯데캐슬,104.53,202209,20,117000,11,2017
강북구,수유동,경남아너스빌,84.59,202209,26,67500,10,2005
강북구,미아동,삼각산아이원,84.705,202210,18,70000,5,2003
강북구,수유동,극동,84.99,202210,19,56000,5,1992
강북구,수유동,태솔에버빌,60.7,202211,4,25000,1,2008
강북구,번동,주공4단지,84.79,202211,24,60000,1,1991
강북구,미아동,에스케이북한산시티,59.98,202212,3,53800,16,2004
강북구,미아동,삼각산아이원,84.705,202212,6,62700,5,2003
강북구,미아동,에스케이북한산시티,59.98,202212,14,56000,11,2004
강북구,미아동,에스케이북한산시티,59.98,202212,15,57000,20,2004
강북구,미아동,벽산라이브파크,60,202212,17,50000,10,2004
강북구,수유동,칸타빌수유팰리스,19.9815,202212,21,21200,2,2022
강북구,수유동,칸타빌수유팰리스,19.9815,202212,21,21800,2,2022
강북구,수유동,칸타빌수유팰리스,24.335,202212,21,26250,2,2022
강북구,수유동,칸타빌수유팰리스,19.9815,202212,21,21800,2,2022
강북구,수유동,칸타빌수유팰리스,20.774,202212,21,22100,2,2022
강북구,수유동,칸타빌수유팰리스,24.335,202212,21,25600,2,2022
강북구,수유동,칸타빌수유팰리스,19.9815,202212,21,22100,3,2022
강북구,수유동,칸타빌수유팰리스,19.9815,202212,21,21550,3,2022
강북구,수유동,칸타빌수유팰리스,19.9815,202212,21,21800,2,2022
강북구,수유동,칸타빌수유팰리스,20.774,202212,21,22100,2,2022
강북구,수유동,칸타빌수유팰리스,19.9815,202212,21,22100,3,2022
강북구,수유동,칸타빌수유팰리스,19.9815,202212,21,21200,2,2022
강북구,수유동,칸타빌수유팰리스,19.9815,202212,21,21550,3,2022
강북구,수유동,칸타빌수유팰리스,20.774,202212,21,22400,3,2022
강북구,미아동,꿈의숲해링턴플레이스,84.67,202212,24,81000,8,2019
강서구,화곡동,한양아이클래스,13.79,202201,6,8000,8,2013
강서구,마곡동,마곡13단지힐스테이트마스터,84.9881,202201,6,156000,12,2017
강서구,화곡동,동훈타마르(921-18),59.79,202201,7,39000,13,2011
강서구,화곡동,제이월드,60.6683,202201,8,39000,1,2001
강서구,염창동,노블레스2(267-4),83.29,202201,15,65500,7,2007
강서구,방화동,마곡노블리안,68.4838,202201,17,73000,7,2021
강서구,방화동,마곡노블리안,68.8475,202201,17,71900,6,2021
강서구,방화동,마곡노블리안,69.2556,202201,17,70100,3,2021
강서구,방화동,마곡노블리안,64.6995,202201,17,70400,7,2021
강서구,방화동,마곡노블리안,68.8475,202201,17,71900,7,2021
강서구,방화동,마곡노블리안,64.6995,202201,17,67650,3,2021
강서구,방화동,마곡노블리안,68.8475,202201,17,68600,2,2021
강서구,방화동,마곡노블리안,69.2556,202201,17,69400,2,2021
강서구,방화동,마곡노블리안,64.6995,202201,17,70400,5,2021
강서구,방화동,마곡노블리안,68.1975,202201,17,67600,1,2021
강서구,방화동,마곡노블리안,64.6995,202201,17,66250,1,2021
강서구,방화동,마곡노블리안,68.4838,202201,17,73000,6,2021
강서구,방화동,마곡노블리안,69.2556,202201,17,73000,5,2021
강서구,방화동,마곡노블리안,68.1975,202201,17,71600,7,2021
강서구,방화동,마곡노블리안,68.8475,202201,17,69350,3,2021
강서구,방화동,마곡노블리안,68.8475,202201,17,71900,5,2021
강서구,방화동,마곡노블리안,68.4838,202201,17,71200,4,2021
강서구,방화동,마곡노블리안,64.6995,202201,17,68650,4,2021
강서구,방화동,마곡노블리안,64.6995,202201,17,66950,2,2021
강서구,화곡동,길성그랑프리텔,83.03,202201,18,57000,9,2005
강서구,화곡동,우장산롯데캐슬,134.99,202201,20,154700,4,2003
강서구,화곡동,강서동도센트리움,14.677,202201,20,9500,6,2012
강서구,화곡동,남광아파트,43.85,202201,22,30000,6,2017
강서구,화곡동,승윤노블리안,78.46,202201,26,49500,12,2012
강서구,화곡동,태영방송인,114.81,202201,27,58000,2,2000
강서구,마곡동,마곡힐스테이트,84.98,202201,27,150000,6,2017
강서구,화곡동,SPACE(920-5),19.75,202202,5,15000,15,2014
강서구,화곡동,SPACE(920-5),19.75,202202,7,14700,15,2014
강서구,화곡동,위하우스아파트,30.18,202202,8,30000,7,2016
강서구,화곡동,대호스카이빌,68.68,202202,8,24500,5,2001
강서구,화곡동,스위트드림아파트,50.38,202202,10,46500,2,2019
강서구,화곡동,루체비스타,29.47,202202,11,23000,5,2017
강서구,화곡동,동훈타마르(921-18),58.55,202202,11,32000,9,2011
강서구,등촌동,지엠벨리,25.61,202202,14,38500,15,2019
강서구,화곡동,세교예지안2차,18.83,202202,15,13000,7,2013
강서구,화곡동,프라임하우스(342-44),48.21,202202,18,25500,6,2012
강서구,염창동,태진한솔,58.87,202202,19,71000,1,1994
강서구,화곡동,벨라팰리스,24.93,202202,21,23000,8,2015
강서구,화곡동,화곡푸르지오,84.914,202202,21,109500,7,2002
강서구,화곡동,"우장산아이파크,이편한세상",114.98,202202,23,148000,2,2008
강서구,내발산동,강성레스빌,84.762,202202,26,69800,4,2005
강서구,화곡동,강서동도센트리움,14.677,202202,28,9600,6,2012
강서구,등촌동,두보아파트,59.49,202202,28,47000,6,1991
강서구,염창동,동아,59.97,202203,1,82000,12,1998
강서구,방화동,방화메이빌,44.8323,202203,5,47500,6,2017
강서구,화곡동,산내들,27.77,202203,5,19400,7,2012
강서구,염창동,동아,59.97,202203,5,86000,14,1998
강서구,화곡동,한울에이치밸리움B동,22.81,202203,7,27600,4,2019
강서구,화곡동,우장산롯데캐슬,85,202203,7,126000,8,2003
강서구,내발산동,청솔숲속마을102동,61.68,202203,7,74000,9,2007
강서구,화곡동,강서힐스테이트,152.1,202203,16,175000,12,2015
강서구,방화동,청성(877-0),67.876,202203,17,58000,12,2004
강서구,방화동,대림e-편한세상,67.68,202203,22,74000,2,2003
강서구,등촌동,보람,107.22,202203,25,64000,1,1999
강서구,내발산동,우장산태승훼미리,76.87,202203,25,56000,3,2002
강서구,염창동,삼정그린코아,84.358,202203,26,118000,11,2001
강서구,방화동,방화5,33.18,202203,26,56000,4,1994
강서구,방화동,방화그린,39.76,202203,26,62300,6,1993
강서구,방화동,청솔,59.04,202203,29,73000,6,1994
강서구,화곡동,강서동도센트리움,14.677,202203,29,9999,3,2012
강서구,내발산동,우장산힐스테이트,84.98,202203,29,138000,21,2005
강서구,염창동,동아3,59.83,202203,29,105000,19,1999
강서구,화곡동,프라임주택,49.75,202203,30,34800,7,2016
강서구,등촌동,주공5,58.14,202203,30,85000,12,1995
강서구,등촌동,"등촌7,8단지주공아파트",41.85,202204,1,66500,4,1994
강서구,방화동,방화그린,33.6,202204,2,56500,12,1993
강서구,내발산동,그린씨티,84.577,202204,2,66000,3,2004
강서구,가양동,가양2단지(성지),49.56,202204,6,90000,11,1992
강서구,방화동,동부강서센트레빌3차(893-0),84.4,202204,6,98000,6,2009
강서구,방화동,방화4단지,134.61,202204,8,100000,1,1994
강서구,방화동,방화5,39.6,202204,9,65000,7,1994
강서구,화곡동,한양아이클래스,13.79,202204,14,8500,11,2013
강서구,염창동,동아3,59.7,202204,18,85500,6,1999
강서구,화곡동,로얄홈타운(102동),40.06,202204,18,30000,8,2012
강서구,화곡동,경동엠파이어스테이트,14.315,202204,18,10500,7,2012
강서구,마곡동,벽산,59.98,202204,18,79000,13,1999
강서구,가양동,가양6단지,58.65,202204,20,97200,7,1992
강서구,등촌동,"등촌7,8단지주공아파트",41.85,202204,21,66000,12,1994
강서구,화곡동,꿈동산(355-22),59.32,202204,22,26000,6,2001
강서구,방화동,개화,133.98,202204,22,120000,6,1994
강서구,화곡동,일성스카이빌,76.32,202204,23,48500,6,2001
강서구,등촌동,등촌퀸즈포디엄삼익,32.37,202204,23,32800,2,2020
강서구,방화동,AirPalace(619-7),14.5,202204,26,10300,5,2013
강서구,방화동,방화5,39.6,202204,27,59990,12,1994
강서구,화곡동,일성스카이빌,59.96,202204,28,35900,8,2001
강서구,화곡동,세림,21.64,202204,29,20050,9,2015
강서구,방화동,동성,64.65,202204,30,75500,13,1993
강서구,등촌동,한사랑2삼성,84.96,202205,3,94400,4,1999
강서구,가양동,가양2단지(성지),34.44,202205,5,63000,8,1992
강서구,화곡동,강서동도센트리움,14.677,202205,6,9900,5,2012
강서구,화곡동,"우장산아이파크,이편한세상",84.97,202205,6,125000,6,2008
강서구,방화동,한미(286-1),40.02,202205,7,53700,2,1988
강서구,방화동,현대,84.99,202205,9,98000,7,1993
강서구,등촌동,코오롱하늘채,59.95,202205,10,72000,2,2003
강서구,화곡동,유림노르웨이숲(919-1),76.23,202205,13,67000,11,2004
강서구,방화동,방화5,33.18,202205,14,58000,8,1994
강서구,화곡동,한양아이클래스,13.79,202205,16,8500,12,2013
강서구,방화동,치현마을동일스위트리버,84.9588,202205,16,80000,12,2004
강서구,등촌동,등촌파밀리에더클래식101동,48.39,202205,17,68000,2,2020
강서구,화곡동,성재센트리움아파트,23.54,202205,17,22500,9,2016
강서구,방화동,마곡중앙하이츠아파트,39.58,202205,17,59300,12,1994
강서구,화곡동,"우장산아이파크,이편한세상",59.98,202205,23,107900,2,2008
강서구,가양동,보광드림타운,84.22,202205,24,58000,1,2003
강서구,화곡동,우성(343-75),89.85,202205,25,60000,2,2000
강서구,마곡동,신안,59.98,202205,27,67000,8,1993
강서구,내발산동,롯데1차,55.363,202205,28,69800,13,2002
강서구,방화동,AirPalace(619-7),14.5,202205,30,11200,4,2013
강서구,내발산동,마곡수명산파크7단지,84.82,202205,31,99000,11,2008
강서구,화곡동,루체비스타,24.67,202205,31,22000,9,2017
강서구,화곡동,푸른숲2차(474-18),72.323,202205,31,44850,7,2007
강서구,화곡동,강서힐스테이트,84.99,202206,2,140000,5,2015
강서구,화곡동,보람,84.98,202206,6,66000,5,2004
강서구,화곡동,세림,21.64,202206,8,19000,13,2015
강서구,등촌동,"등촌7,8단지주공아파트",41.85,202206,10,67000,8,1994
강서구,방화동,대림e-편한세상,67.68,202206,22,74500,4,2003
강서구,화곡동,스위트드림아파트,49.36,202206,25,45000,5,2019
강서구,화곡동,오케이B,41.41,202206,25,12300,1,2002
강서구,화곡동,유림노르웨이숲(919-1),76.23,202206,29,67000,11,2004
강서구,화곡동,푸른숲,59.97,202206,29,54000,6,2007
강서구,방화동,마곡우촌아파트,59.31,202207,4,45000,3,2022
강서구,등촌동,월드메르디앙,59.79,202207,4,77000,9,2002
강서구,방화동,마곡우촌아파트,59.31,202207,8,45000,5,2022
강서구,방화동,마곡우촌아파트,59.31,202207,8,45000,4,2022
강서구,방화동,마곡우촌아파트,59.31,202207,8,45000,6,2022
강서구,화곡동,강서힐스테이트,128.81,202207,12,163000,12,2015
강서구,화곡동,성재센트리움,28.39,202207,13,22800,10,2016
강서구,화곡동,우장산롯데캐슬,177.86,202207,19,161000,14,2003
강서구,화곡동,계명아파트다동,78.26,202207,31,48000,5,2002
강서구,가양동,강변,39.6,202208,5,64000,13,1992
강서구,방화동,AirPalace(619-7),14.1,202208,5,9400,6,2013
강서구,화곡동,한양아이클래스,13.79,202208,8,8500,6,2013
강서구,등촌동,주공3,58.14,202208,8,78500,6,1995
강서구,화곡동,꿈동산(355-22),59.32,202208,8,26000,6,2001
강서구,등촌동,심미에셈빌,83.32,202208,9,60800,4,2003
강서구,화곡동,강서동도센트리움,14.677,202208,11,10500,5,2012
강서구,마곡동,마곡13단지힐스테이트마스터,59.9825,202208,11,98000,15,2017
강서구,가양동,강변,34.44,202208,15,52000,3,1992
강서구,화곡동,한양아이클래스,13.79,202208,16,8500,9,2013
강서구,화곡동,강서동도센트리움,14.677,202208,16,10500,5,2012
강서구,염창동,지오빌,84.95,202208,22,56500,2,2006
강서구,염창동,동아,84.95,202208,29,95000,7,1998
강서구,화곡동,남광아파트(1131-11),64.18,202208,31,29500,6,2003
강서구,내발산동,우장산힐스테이트,59.98,202209,3,105000,9,2005
강서구,방화동,신안네트빌1단지,84.0164,202209,4,66000,8,2002
강서구,화곡동,신원1차(24-124),66.18,202209,5,27800,4,2001
강서구,내발산동,마곡수명산파크7단지,84.82,202209,7,70000,9,2008
강서구,화곡동,서부인터빌아파트,83.4225,202209,8,62500,9,2002
강서구,화곡동,임탑-A,48.79,202209,17,29700,8,2009
강서구,화곡동,강서크라운팰리스,20.11,202209,21,25500,14,2019
강서구,가양동,강변,49.5,202209,29,80000,10,1992
강서구,화곡동,풍원팰리스,43.8,202210,5,32000,8,2012
강서구,방화동,경동팰리스힐,12.22,202210,14,9200,6,2014
강서구,마곡동,한솔솔파크,84.87,202210,16,107300,3,2005
강서구,내발산동,신세계(697-5),84.7,202210,16,56500,4,2001
강서구,마곡동,마곡힐스테이트,84.92,202210,18,132000,6,2017
강서구,가양동,한보구암마을,84.39,202210,22,85000,3,1999
강서구,화곡동,강서힐스테이트,59.99,202210,23,82000,5,2015
강서구,화곡동,우장산롯데캐슬,85,202210,26,105000,18,2003
강서구,화곡동,세림,21.64,202211,1,19500,9,2015
강서구,가양동,동신대아,134.88,202211,1,138000,11,1993
강서구,염창동,동아,84.95,202211,2,95000,7,1998
강서구,등촌동,주공3,58.14,202211,8,59700,10,1995
강서구,등촌동,등촌동아이파크,84.7556,202211,13,82000,14,2004
강서구,화곡동,강동,58.86,202211,14,23000,2,2002
강서구,방화동,신세계아파트,64.46,202211,14,49000,4,2018
강서구,등촌동,코오롱오투빌2,59.95,202211,23,67000,5,2002
강서구,마곡동,마곡13단지힐스테이트마스터,84.9805,202212,2,115000,10,2017
강서구,화곡동,강서힐스테이트,84.99,202212,10,116000,9,2015
강서구,마곡동,마곡13단지힐스테이트마스터,84.9805,202212,12,113000,11,2017
